google_name,epass_name,osm_id,osm_name,distance_to_origin,origin_osm_id,origin_osm_name,latitude,longitude,google_maps_url,origin_osm_latitude,origin_osm_longitude
Trạm thu phí đường Hòa Lạc - Hòa Bình,Hòa Lạc Hòa Bình,10114180887,Trạm thu phí BOT Đường Hòa Lạc - Hòa Bình,5.0,10114180887,Trạm thu phí BOT Đường Hòa Lạc - Hòa Bình,20.965267200403705,105.39802629999998,https://www.google.com/maps/place/Tra%CC%A3m+thu+phi%CC%81+%C4%91%C6%B0%C6%A1%CC%80ng+H%C3%B2a+La%CC%A3c+-+H%C3%B2a+Bi%CC%80nh/data=!4m7!3m6!1s0x3134670e534e2239:0x2e82b38ed3a7312e!8m2!3d20.9651479!4d105.3979576!16s%2Fg%2F11h01t634c!19sChIJOSJOUw5nNDERLjGn046zgi4?authuser=0&hl=vi&rclk=1,20.965267200403705,105.39802629999998
Trạm thu phí đường Hòa Lạc - Hòa Bình,Hòa Lạc Hòa Bình,10114180887,Trạm thu phí BOT Đường Hòa Lạc - Hòa Bình,8.1,10114180888,Trạm thu phí BOT Đường Hòa Lạc - Hòa Bình,20.9652301393474,105.3980535300808,https://www.google.com/maps/place/Tra%CC%A3m+thu+phi%CC%81+%C4%91%C6%B0%C6%A1%CC%80ng+H%C3%B2a+La%CC%A3c+-+H%C3%B2a+Bi%CC%80nh/data=!4m7!3m6!1s0x3134670e534e2239:0x2e82b38ed3a7312e!8m2!3d20.9651479!4d105.3979576!16s%2Fg%2F11h01t634c!19sChIJOSJOUw5nNDERLjGn046zgi4?authuser=0&hl=vi&rclk=1,20.965230500403706,105.39813179999999
Trạm thu phí Điện Bàn,Hòa Phước,5589299568,Trạm thu phí Điện Bàn,8.0,2237820586,Trạm thu phí Điện Bàn,15.930717000016504,108.22866049999999,"https://www.google.com/maps/place/Nh%C3%A0+%C4%91%E1%BA%A5t+Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90i%E1%BB%87n+B%C3%A0n/@15.9305268,108.226137,734m/data=!3m1!1e3!4m14!1m7!3m6!1s0x31421aadaa40da2d:0x9b98928bfa69249a!2zTmjDoCDEkeG6pXQgVHLhuqFtIFRodSBwaMOtIMSQaeG7h24gQsOgbg!8m2!3d15.9305268!4d108.2287119!16s%2Fg%2F11c2j86x7c!3m5!1s0x31421aadaa40da2d:0x9b98928bfa69249a!8m2!3d15.9305268!4d108.2287119!16s%2Fg%2F11c2j86x7c?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",15.930717000016504,108.22866049999999
Trạm thu phí Điện Bàn,Hòa Phước,5589299568,Trạm thu phí Điện Bàn,0.0,5589299568,Trạm thu phí Điện Bàn,15.930372400016466,108.2287068,"https://www.google.com/maps/place/Nh%C3%A0+%C4%91%E1%BA%A5t+Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90i%E1%BB%87n+B%C3%A0n/@15.9305268,108.226137,734m/data=!3m1!1e3!4m14!1m7!3m6!1s0x31421aadaa40da2d:0x9b98928bfa69249a!2zTmjDoCDEkeG6pXQgVHLhuqFtIFRodSBwaMOtIMSQaeG7h24gQsOgbg!8m2!3d15.9305268!4d108.2287119!16s%2Fg%2F11c2j86x7c!3m5!1s0x31421aadaa40da2d:0x9b98928bfa69249a!8m2!3d15.9305268!4d108.2287119!16s%2Fg%2F11c2j86x7c?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",15.930372400016466,108.2287068
Trạm thu phí Cầu Hạc Trì,Hạc Trì,4910831731,Trạm thu phí Cầu Hạc Trì,8.0,4910831731,Trạm thu phí Cầu Hạc Trì,21.29458515209657,105.4492600616463,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+H%E1%BA%A1c+Tr%C3%AC/data=!4m7!3m6!1s0x3134f3fb132c71c3:0x1919de4d7243a0bd!8m2!3d21.2945151!4d105.4493861!16s%2Fg%2F11p01q3gyj!19sChIJw3EsE_vzNDERvaBDck3eGRk?authuser=0&hl=vi&rclk=1,21.294518900408477,105.44923029999998
Trạm thu phí Cầu Hạc Trì,Hạc Trì,4910831731,Trạm thu phí Cầu Hạc Trì,17.6,4910831754,Trạm thu phí Cầu Hạc Trì,21.29458515209657,105.4492600616463,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+H%E1%BA%A1c+Tr%C3%AC/data=!4m7!3m6!1s0x3134f3fb132c71c3:0x1919de4d7243a0bd!8m2!3d21.2945151!4d105.4493861!16s%2Fg%2F11p01q3gyj!19sChIJw3EsE_vzNDERvaBDck3eGRk?authuser=0&hl=vi&rclk=1,21.29470560040848,105.44937099999999
Trạm thu phí hầm Cù Mông,Hầm Cù Mông,1156958867,Trạm thu phí Hầm Cù Mông,10.9,11266480548,Trạm thu phí Hầm Cù Mông,13.703475792467366,109.1745154532575,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+h%E1%BA%A7m+C%C3%B9+M%C3%B4ng/data=!4m7!3m6!1s0x316f13389e5dfb65:0x272d2caee5252b88!8m2!3d13.7035521!4d109.1744789!16s%2Fg%2F11fk3d3hxq!19sChIJZftdnjgTbzERiCsl5a4sLSc?authuser=0&hl=vi&rclk=1,13.703410399756306,109.17444019999999
Trạm thu phí hầm Cù Mông,Hầm Cù Mông,1156958867,Trạm thu phí Hầm Cù Mông,46.2,11266480549,Trạm thu phí Hầm Cù Mông,13.703475792467366,109.1745154532575,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+h%E1%BA%A7m+C%C3%B9+M%C3%B4ng/data=!4m7!3m6!1s0x316f13389e5dfb65:0x272d2caee5252b88!8m2!3d13.7035521!4d109.1744789!16s%2Fg%2F11fk3d3hxq!19sChIJZftdnjgTbzERiCsl5a4sLSc?authuser=0&hl=vi&rclk=1,13.703888999756359,109.17446769999998
Trạm thu phí Hầm Đèo Cả,Hầm Đèo Cả,1177157173,Trạm thu phí Hầm Đèo Cả,9.4,6860620361,Trạm thu phí Hầm Đèo Cả,12.90329032751639,109.36572994297042,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+H%E1%BA%A7m+%C4%90%C3%A8o+C%E1%BA%A3/data=!4m7!3m6!1s0x316fe5b33809e3b5:0xbe2959acacd59cb!8m2!3d12.9032248!4d109.365703!16s%2Fg%2F11rqncv7b2!19sChIJteMJOLPlbzERy1nNypqV4gs?authuser=0&hl=vi&rclk=1,12.903357199669061,109.36567759999998
Trạm thu phí Hầm Đèo Cả,Hầm Đèo Cả,1177157173,Trạm thu phí Hầm Đèo Cả,15.7,6602333959,Trạm thu phí Hầm Đèo Cả,12.90329032751639,109.36572994297042,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+H%E1%BA%A7m+%C4%90%C3%A8o+C%E1%BA%A3/data=!4m7!3m6!1s0x316fe5b33809e3b5:0xbe2959acacd59cb!8m2!3d12.9032248!4d109.365703!16s%2Fg%2F11rqncv7b2!19sChIJteMJOLPlbzERy1nNypqV4gs?authuser=0&hl=vi&rclk=1,12.903238099669052,109.3658648
Trạm thu phí Km 124+720 Quốc lộ 19,KM124+720 Gia Lai,13954067960,Trạm thu phí Km 124+720 Quốc lộ 19,0.0,13954067960,Trạm thu phí Km 124+720 Quốc lộ 19,14.0546549,108.3295798,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Km+124%2B720+Qu%E1%BB%91c+l%E1%BB%99+19/data=!4m7!3m6!1s0x316ebb0001f56dbb:0x56111d065d58e648!8m2!3d14.05472!4d108.3294748!16s%2Fg%2F11x0q_xdgw!19sChIJu231AQC7bjERSOZYXQYdEVY?authuser=0&hl=vi&rclk=1,14.05465489979642,108.32957979999999
Trạm thu phí Liên Đầm,Liên Đầm,13955413679,Trạm thu phí Liên Đầm,0.0,13955413679,Trạm thu phí Liên Đầm,11.5664484,107.998814,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Li%C3%AAn+%C4%90%E1%BA%A7m/data=!4m7!3m6!1s0x3173fe8a14074911:0xbce55b02c8db83c3!8m2!3d11.5664985!4d107.9987574!16s%2Fg%2F11cs0sdl_d!19sChIJEUkHFIr-czERw4PbyAJb5bw?authuser=0&hl=vi&rclk=1,11.566448399542576,107.99881399999998
Trạm thu phí Cầu Móng Sến,Lào Cai - Sapa,11183842756,Trạm thu phí Cầu Móng Sến,0.0,11183842756,Trạm thu phí Cầu Móng Sến,22.4167523004016,103.9070398,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+M%C3%B3ng+S%E1%BA%BFn/data=!4m7!3m6!1s0x36cd6b8affd9ab45:0x1b43a1aa9b0c714b!8m2!3d22.4168543!4d103.9071458!16s%2Fg%2F11vb6d6hnt!19sChIJRavZ_4przTYRS3EMm6qhQxs?authuser=0&hl=vi&rclk=1,22.416752300401594,103.9070398
Trạm thu phí Cầu Móng Sến,Lào Cai - Sapa,11183842756,Trạm thu phí Cầu Móng Sến,14.1,11141021752,Trạm thu phí Cầu Móng Sến,22.4167523004016,103.9070398,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+M%C3%B3ng+S%E1%BA%BFn/data=!4m7!3m6!1s0x36cd6b8affd9ab45:0x1b43a1aa9b0c714b!8m2!3d22.4168543!4d103.9071458!16s%2Fg%2F11vb6d6hnt!19sChIJRavZ_4przTYRS3EMm6qhQxs?authuser=0&hl=vi&rclk=1,22.4166258004016,103.9070252
Trạm thu phí Lái Thiêu,Lái Thiêu,6859613339,Trạm thu phí Lái Thiêu,0.0,6859613339,Trạm thu phí Lái Thiêu,10.888731999490767,106.7007135,"https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+L%C3%A1i+Thi%C3%AAu/@10.8889685,106.7006111,18.96z/data=!4m15!1m8!3m7!1s0x3174d7dd570203ff:0x4ea22707fe549840!2zVHLhuqFtIHRodSBwaMOtIFbEqW5oIFBow7osIDMyIMSQ4bqhaSBs4buZIELDrG5oIETGsMahbmcsIEtodSBQaOG7kSwgTMOhaSBUaGnDqnUsIEjhu5MgQ2jDrSBNaW5oLCBWaeG7h3QgTmFt!3b1!8m2!3d10.886868!4d106.6997385!16s%2Fg%2F11bvtgt33s!3m5!1s0x3174d72522fe2d01:0x47732179262f40db!8m2!3d10.8892698!4d106.7010716!16s%2Fg%2F11h80fyqjl?entry=ttu&g_ep=EgoyMDI2MDYxMy4wIKXMDSoASAFQAw%3D%3D",10.888731999490767,106.7007135
Trạm thu phí Mỹ Lộc,Mỹ Lộc,2581153386,Trạm thu phí Mỹ Lộc,0.0,2581153386,Trạm thu phí Mỹ Lộc,20.447490400390063,106.1197806,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+M%E1%BB%B9+L%E1%BB%99c/data=!4m7!3m6!1s0x3135ddc84cbe6d71:0xa282c51b7390d023!8m2!3d20.4475087!4d106.1197479!16s%2Fg%2F11c0xrzq1c!19sChIJcW2-TMjdNTERI9CQcxvFgqI?authuser=0&hl=vi&rclk=1,20.447490400390066,106.1197806
Trạm thu phí Mỹ Lộc,Mỹ Lộc,2581153386,Trạm thu phí Mỹ Lộc,21.9,2581153384,Trạm thu phí Mỹ Lộc,20.447490400390063,106.1197806,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+M%E1%BB%B9+L%E1%BB%99c/data=!4m7!3m6!1s0x3135ddc84cbe6d71:0xa282c51b7390d023!8m2!3d20.4475087!4d106.1197479!16s%2Fg%2F11c0xrzq1c!19sChIJcW2-TMjdNTERI9CQcxvFgqI?authuser=0&hl=vi&rclk=1,20.447293800390064,106.1197819
Trạm thu phí Nam Bình Định,Nam Bình Định,6950227536,Trạm thu phí Nam Bình Định,0.0,6950227536,Trạm thu phí Nam Bình Định,13.87136999977538,109.125348,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Nam+B%C3%ACnh+%C4%90%E1%BB%8Bnh/data=!4m7!3m6!1s0x316f158e2d78bc5b:0x343baadefce11542!8m2!3d13.871314!4d109.1254223!16s%2Fg%2F11cm1sqjy1!19sChIJW7x4LY4VbzERQhXh_N6qOzQ?authuser=0&hl=vi&rclk=1,13.871369999775379,109.12534799999999
Trạm thu phí Nam Bình Định,Nam Bình Định,6950227536,Trạm thu phí Nam Bình Định,16.5,6950227543,Trạm thu phí Nam Bình Định,13.87136999977538,109.125348,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Nam+B%C3%ACnh+%C4%90%E1%BB%8Bnh/data=!4m7!3m6!1s0x316f158e2d78bc5b:0x343baadefce11542!8m2!3d13.871314!4d109.1254223!16s%2Fg%2F11cm1sqjy1!19sChIJW7x4LY4VbzERQhXh_N6qOzQ?authuser=0&hl=vi&rclk=1,13.871447499775389,109.12547809999998
Trạm thu phí Ninh Lộc,Ninh Lộc,6860612354,Trạm Thu Phí Ninh An (Ninh Lộc),0.0,6860612354,Trạm Thu Phí Ninh An (Ninh Lộc),12.444463499622486,109.1206085,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ninh+L%E1%BB%99c/data=!4m7!3m6!1s0x317040ebc6892873:0x35e7b3cb040fb76b!8m2!3d12.4443288!4d109.1205638!16s%2Fg%2F11g8lv308h!19sChIJcyiJxutAcDERa7cPBMuz5zU?authuser=0&hl=vi&rclk=1,12.444463499622486,109.1206085
Trạm thu phí Ninh Lộc,Ninh Lộc,6860612354,Trạm Thu Phí Ninh An (Ninh Lộc),33.8,4083168857,Trạm Thu Phí Ninh An (Ninh Lộc),12.444463499622486,109.1206085,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ninh+L%E1%BB%99c/data=!4m7!3m6!1s0x317040ebc6892873:0x35e7b3cb040fb76b!8m2!3d12.4443288!4d109.1205638!16s%2Fg%2F11g8lv308h!19sChIJcyiJxutAcDERa7cPBMuz5zU?authuser=0&hl=vi&rclk=1,12.44416149962246,109.12057000000001
Trạm Thu phí Ninh Xuân,Ninh Xuân (Khánh Hòa),1178115953,Trạm thu phí Ninh Xuân,1.8,10944187635,Trạm Thu phí Quốc lộ 26,12.50712116358481,109.0689016035974,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ninh+Xu%C3%A2n/data=!4m7!3m6!1s0x3170390034bbb6d5:0x301e226ef6443401!8m2!3d12.5072607!4d109.0687918!16s%2Fg%2F11w9h2tflr!19sChIJ1ba7NAA5cDERATRE9m4iHjA?authuser=0&hl=vi&rclk=1,12.507104799628669,109.0688987
Trạm Thu phí Ninh Xuân,Ninh Xuân (Khánh Hòa),1178115953,Trạm thu phí Ninh Xuân,43.3,7311724609,Trạm Thu phí Quốc lộ 26,12.50712116358481,109.0689016035974,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ninh+Xu%C3%A2n/data=!4m7!3m6!1s0x3170390034bbb6d5:0x301e226ef6443401!8m2!3d12.5072607!4d109.0687918!16s%2Fg%2F11w9h2tflr!19sChIJ1ba7NAA5cDERATRE9m4iHjA?authuser=0&hl=vi&rclk=1,12.507446099628705,109.0686811
Trạm Thu phí Ninh Xuân,Ninh Xuân (Khánh Hòa),1178115953,Trạm thu phí Ninh Xuân,407.6,13595742128,Trạm Thu phí Quốc lộ 26,12.50712116358481,109.0689016035974,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ninh+Xu%C3%A2n/data=!4m7!3m6!1s0x3170390034bbb6d5:0x301e226ef6443401!8m2!3d12.5072607!4d109.0687918!16s%2Fg%2F11w9h2tflr!19sChIJ1ba7NAA5cDERATRE9m4iHjA?authuser=0&hl=vi&rclk=1,12.506790099628642,109.0726407
Trạm Thu phí Ninh Xuân,Ninh Xuân (Khánh Hòa),1178115953,Trạm thu phí Ninh Xuân,426.7,13595742131,Trạm Thu phí Quốc lộ 26,12.50712116358481,109.0689016035974,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ninh+Xu%C3%A2n/data=!4m7!3m6!1s0x3170390034bbb6d5:0x301e226ef6443401!8m2!3d12.5072607!4d109.0687918!16s%2Fg%2F11w9h2tflr!19sChIJ1ba7NAA5cDERATRE9m4iHjA?authuser=0&hl=vi&rclk=1,12.504084699628372,109.0713057
Trạm Thu phí Ninh Xuân,Ninh Xuân (Khánh Hòa),1178115953,Trạm thu phí Ninh Xuân,491.7,13595742129,Trạm Thu phí Quốc lộ 26,12.50712116358481,109.0689016035974,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ninh+Xu%C3%A2n/data=!4m7!3m6!1s0x3170390034bbb6d5:0x301e226ef6443401!8m2!3d12.5072607!4d109.0687918!16s%2Fg%2F11w9h2tflr!19sChIJ1ba7NAA5cDERATRE9m4iHjA?authuser=0&hl=vi&rclk=1,12.506555499628613,109.07339399999998
Trạm thu phí Phú Bài,Phú Bài,6860166455,Trạm Thu Phí Phú Bài,0.0,6860166455,Trạm Thu Phí Phú Bài,16.370315400066637,107.7249504,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ph%C3%BA+B%C3%A0i/data=!4m7!3m6!1s0x314199ae55bfffff:0x5afc509a542fd818!8m2!3d16.3702707!4d107.7249773!16s%2Fg%2F11c2k985mg!19sChIJ__-_Va6ZQTERGNgvVJpQ_Fo?authuser=0&hl=vi&rclk=1,16.370315400066637,107.7249504
Trạm thu phí Phú Bài,Phú Bài,6860166455,Trạm Thu Phí Phú Bài,35.8,1025708650,Trạm Thu Phí Phú Bài,16.370315400066637,107.7249504,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ph%C3%BA+B%C3%A0i/data=!4m7!3m6!1s0x314199ae55bfffff:0x5afc509a542fd818!8m2!3d16.3702707!4d107.7249773!16s%2Fg%2F11c2k985mg!19sChIJ__-_Va6ZQTERGNgvVJpQ_Fo?authuser=0&hl=vi&rclk=1,16.370602000066672,107.72479789999998
Trạm thu phí Phú Hữu,Phú Hữu,9369335528,Trạm thu phí Phú Hữu,0.0,9369335528,Trạm thu phí Phú Hữu,10.791568399484131,106.80751779999999,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Ph%C3%BA+H%E1%BB%AFu/data=!4m7!3m6!1s0x317526af9f6c0c0f:0xd32f2533e916868f!8m2!3d10.791609!4d106.80744!16s%2Fg%2F11c6vd7vhr!19sChIJDwxsn68mdTERj4YW6TMlL9M?authuser=0&hl=vi&rclk=1,10.791568399484131,106.80751779999999
Trạm thu phí Phú Hữu,Phú Hữu,9369335528,Trạm thu phí Phú Hữu,11.4,9369335527,Trạm thu phí Phú Hữu,10.791568399484131,106.80751779999999,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Ph%C3%BA+H%E1%BB%AFu/data=!4m7!3m6!1s0x317526af9f6c0c0f:0xd32f2533e916868f!8m2!3d10.791609!4d106.80744!16s%2Fg%2F11c6vd7vhr!19sChIJDwxsn68mdTERj4YW6TMlL9M?authuser=0&hl=vi&rclk=1,10.791532799484129,106.8074201
Trạm thu phí Cầu Phú Mỹ,Phú Mỹ,1098418720,Trạm thu phí Cầu Phú Mỹ,18.1,714480434,Trạm thu phí Cầu Phú Mỹ,10.759983949482018,106.76485485,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+Ph%C3%BA+M%E1%BB%B9/data=!4m7!3m6!1s0x317525b427aaaaab:0xfa8e853557a75ce5!8m2!3d10.7600458!4d106.7648183!16s%2Fg%2F11c6rxph4q!19sChIJq6qqJ7QldTER5VynVzWFjvo?authuser=0&hl=vi&rclk=1,10.759868099482008,106.7649713
Trạm thu phí Cầu Phú Mỹ,Phú Mỹ,1098418720,Trạm thu phí Cầu Phú Mỹ,28.6,2274992956,Trạm thu phí Cầu Phú Mỹ,10.759983949482018,106.76485485,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+Ph%C3%BA+M%E1%BB%B9/data=!4m7!3m6!1s0x317525b427aaaaab:0xfa8e853557a75ce5!8m2!3d10.7600458!4d106.7648183!16s%2Fg%2F11c6rxph4q!19sChIJq6qqJ7QldTER5VynVzWFjvo?authuser=0&hl=vi&rclk=1,10.76016639948203,106.76467089999998
Trạm thu phí Phả Lại,Phả Lại,13602049340,Trạm thu phí Phả Lại,0.0,13602049340,Trạm thu phí Phả Lại,21.116672400406284,106.2764928,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ph%E1%BA%A3+L%E1%BA%A1i/data=!4m7!3m6!1s0x313577ca407fbdf9:0xd1e99dd9d6e61ae6!8m2!3d21.116648!4d106.2765208!16s%2Fg%2F11h6nswrsr!19sChIJ-b1_QMp3NTER5hrm1tmd6dE?authuser=0&hl=vi&rclk=1,21.116672400406284,106.2764928
Trạm thu phí Phả Lại,Phả Lại,13602049340,Trạm thu phí Phả Lại,5.2,13602049341,Trạm thu phí Phả Lại,21.116672400406284,106.2764928,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ph%E1%BA%A3+L%E1%BA%A1i/data=!4m7!3m6!1s0x313577ca407fbdf9:0xd1e99dd9d6e61ae6!8m2!3d21.116648!4d106.2765208!16s%2Fg%2F11h6nswrsr!19sChIJ-b1_QMp3NTER5hrm1tmd6dE?authuser=0&hl=vi&rclk=1,21.116719500406276,106.2764955
Trạm thu phí Phả Lại,Phả Lại,13602049340,Trạm thu phí Phả Lại,6.2,13602049339,Trạm thu phí Phả Lại,21.116672400406284,106.2764928,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ph%E1%BA%A3+L%E1%BA%A1i/data=!4m7!3m6!1s0x313577ca407fbdf9:0xd1e99dd9d6e61ae6!8m2!3d21.116648!4d106.2765208!16s%2Fg%2F11h6nswrsr!19sChIJ-b1_QMp3NTER5hrm1tmd6dE?authuser=0&hl=vi&rclk=1,21.116616600406275,106.27648979999998
Trạm thu phí Phả Lại,Phả Lại,13602049340,Trạm thu phí Phả Lại,21.4,13602049338,Trạm thu phí Phả Lại,21.116672400406284,106.2764928,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ph%E1%BA%A3+L%E1%BA%A1i/data=!4m7!3m6!1s0x313577ca407fbdf9:0xd1e99dd9d6e61ae6!8m2!3d21.116648!4d106.2765208!16s%2Fg%2F11h6nswrsr!19sChIJ-b1_QMp3NTER5hrm1tmd6dE?authuser=0&hl=vi&rclk=1,21.116547100406276,106.2766494
Trạm thu phí Phả Lại,Phả Lại,13602049340,Trạm thu phí Phả Lại,25.1,13602049337,Trạm thu phí Phả Lại,21.116672400406284,106.2764928,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ph%E1%BA%A3+L%E1%BA%A1i/data=!4m7!3m6!1s0x313577ca407fbdf9:0xd1e99dd9d6e61ae6!8m2!3d21.116648!4d106.2765208!16s%2Fg%2F11h6nswrsr!19sChIJ-b1_QMp3NTER5hrm1tmd6dE?authuser=0&hl=vi&rclk=1,21.11649740040628,106.2766454
Trạm thu phí Phả Lại,Phả Lại,13602049340,Trạm thu phí Phả Lại,30.5,13602049336,Trạm thu phí Phả Lại,21.116672400406284,106.2764928,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ph%E1%BA%A3+L%E1%BA%A1i/data=!4m7!3m6!1s0x313577ca407fbdf9:0xd1e99dd9d6e61ae6!8m2!3d21.116648!4d106.2765208!16s%2Fg%2F11h6nswrsr!19sChIJ-b1_QMp3NTER5hrm1tmd6dE?authuser=0&hl=vi&rclk=1,21.116436500406273,106.27664279999999
Trạm thu phí Quán Hàu,Quán Hàu,1175282468,Trạm thu phí Quán Hàu,7.3,12508683081,Trạm Thu Phí Quán Hàu,17.391885866330295,106.64694542224848,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Qu%C3%A1n+H%C3%A0u/data=!4m7!3m6!1s0x3147539981c55555:0xf8546d4d21b7dde!8m2!3d17.3918904!4d106.6469287!16s%2Fg%2F11cs3j_h5z!19sChIJVVXFgZlTRzER3n0b0tRGhQ8?authuser=0&hl=vi&rclk=1,17.391948100175817,106.64696579999999
Trạm thu phí Quán Hàu,Quán Hàu,1175282468,Trạm thu phí Quán Hàu,8.4,12508683078,Trạm Thu Phí Quán Hàu,17.391885866330295,106.64694542224848,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Qu%C3%A1n+H%C3%A0u/data=!4m7!3m6!1s0x3147539981c55555:0xf8546d4d21b7dde!8m2!3d17.3918904!4d106.6469287!16s%2Fg%2F11cs3j_h5z!19sChIJVVXFgZlTRzER3n0b0tRGhQ8?authuser=0&hl=vi&rclk=1,17.391815000175807,106.64691859999999
Trạm thu phí Số 1 - Quốc lộ 5,Quốc Lộ 5 Trạm số 1 Hưng Yên,481837637,Trạm thu phí số 1,0.0,481837637,Trạm thu phí số 1,20.9492920004034,106.01254389999998,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+1+-+Qu%E1%BB%91c+l%E1%BB%99+5/data=!4m7!3m6!1s0x3135a5611a298687:0x7923b12f71f9f315!8m2!3d20.9493367!4d106.0125573!16s%2Fg%2F11mprbskjr!19sChIJh4YpGmGlNTERFfP5cS-xI3k?authuser=0&hl=vi&rclk=1,20.9492920004034,106.01254389999998
Trạm thu phí Số 1 - Quốc lộ 5,Quốc Lộ 5 Trạm số 1 Hưng Yên,481837637,Trạm thu phí số 1,5.4,12309517555,Trạm thu phí số 1,20.9492920004034,106.01254389999998,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+1+-+Qu%E1%BB%91c+l%E1%BB%99+5/data=!4m7!3m6!1s0x3135a5611a298687:0x7923b12f71f9f315!8m2!3d20.9493367!4d106.0125573!16s%2Fg%2F11mprbskjr!19sChIJh4YpGmGlNTERFfP5cS-xI3k?authuser=0&hl=vi&rclk=1,20.949248800403392,106.0125208
