google_name,epass_name,osm_id,osm_name,distance_to_origin,origin_osm_id,origin_osm_name,latitude,longitude,google_maps_url,origin_osm_latitude,origin_osm_longitude
Trạm Thu phí Xa Lộ Hà Nội,Trạm Xa Lộ - Hà Nội,6775351396,Trạm thu phí Xa lộ Hà Nội,494.7,2028466031,Trạm thu phí Xa lộ Hà Nội,10.819014499485986,106.75793189999999,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Xa+L%E1%BB%99+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x31752778bb989779:0xc6030065798eb994!8m2!3d10.81902!4d106.7579055!16s%2Fg%2F11srjkf37v!19sChIJeZeYu3gndTERlLmOeWUAA8Y?authuser=0&hl=vi&rclk=1,10.823282199486274,106.7592111
Trạm thu phí hầm Hải Vân,Trạm thu phí Bắc Hầm Hải Vân,668605383,Trạm Thu Phí Hải Vân,0.0,668605383,Trạm Thu Phí Hải Vân,16.228360900050603,108.0847514,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+h%E1%BA%A7m+H%E1%BA%A3i+V%C3%A2n/data=!4m7!3m6!1s0x31422724a0fd76b3:0x9bbe411651e81dea!8m2!3d16.2285227!4d108.0847222!16s%2Fg%2F11c311d05k!19sChIJs3b9oCQnQjER6h3oURZBvps?authuser=0&hl=vi&rclk=1,16.228360900050603,108.08475139999999
Trạm thu phí hầm Hải Vân,Trạm thu phí Bắc Hầm Hải Vân,668605383,Trạm Thu Phí Hải Vân,45.2,6860231502,Trạm Thu Phí Hải Vân,16.228360900050603,108.0847514,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+h%E1%BA%A7m+H%E1%BA%A3i+V%C3%A2n/data=!4m7!3m6!1s0x31422724a0fd76b3:0x9bbe411651e81dea!8m2!3d16.2285227!4d108.0847222!16s%2Fg%2F11c311d05k!19sChIJs3b9oCQnQjER6h3oURZBvps?authuser=0&hl=vi&rclk=1,16.228739800050644,108.0845968
Trạm thu phí Trảng Bom,Trảng Bom,1093353487,Trạm thu phí Trảng Bom,8.0,6859528659,Trạm Thu Phí Trảng Bom,10.945379057786033,107.05745417583005,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Tr%E1%BA%A3ng+Bom/data=!4m7!3m6!1s0x3174e481b1d33e3b:0xcb649026b77d9c51!8m2!3d10.9453765!4d107.0574443!16s%2Fg%2F11f126nh_4!19sChIJOz7TsYHkdDERUZx9tyaQZMs?authuser=0&hl=vi&rclk=1,10.945307099494734,107.0574564
Trạm thu phí Trảng Bom,Trảng Bom,1093353487,Trạm thu phí Trảng Bom,11.1,6859528658,Trạm Thu Phí Trảng Bom,10.945379057786033,107.05745417583005,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Tr%E1%BA%A3ng+Bom/data=!4m7!3m6!1s0x3174e481b1d33e3b:0xcb649026b77d9c51!8m2!3d10.9453765!4d107.0574443!16s%2Fg%2F11f126nh_4!19sChIJOz7TsYHkdDERUZx9tyaQZMs?authuser=0&hl=vi&rclk=1,10.945477199494743,107.05747299999999
Trạm thu phí Tân Khai,Tân Khai,176792793,Trạm thu phí Tân Khai,4.3,9201409504,Trạm thu phí Tân Khai,11.56984940463746,106.61733226303792,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+T%C3%A2n+Khai/data=!4m7!3m6!1s0x3174aa1007de5f09:0xe6c7970884833633!8m2!3d11.569838!4d106.6173185!16s%2Fg%2F11b7vjkjnb!19sChIJCV_eBxCqdDERMzaDhAiXx-Y?authuser=0&hl=vi&rclk=1,11.569827399542856,106.61730029999998
Trạm thu phí Tân Khai,Tân Khai,176792793,Trạm thu phí Tân Khai,10.8,9201409503,Trạm thu phí Tân Khai,11.56984940463746,106.61733226303792,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+T%C3%A2n+Khai/data=!4m7!3m6!1s0x3174aa1007de5f09:0xe6c7970884833633!8m2!3d11.569838!4d106.6173185!16s%2Fg%2F11b7vjkjnb!19sChIJCV_eBxCqdDERMzaDhAiXx-Y?authuser=0&hl=vi&rclk=1,11.569817499542857,106.61742629999999
Trạm thu phí Tân Lập,Tân Lập,1020149679,Trạm thu phí Tân Lập,8.3,3290081451,Trạm thu phí Tân Lập,11.38815642549126,106.82561830415916,"https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+T%C3%A2n+L%E1%BA%ADp,+X%C3%A3+An+B%C3%ACnh,+H.Ph%C3%BA+Gi%C3%A1o,+T.B%C3%ACnh+D%C6%B0%C6%A1ng,+%C4%90T741,+%C4%90%E1%BB%93ng+Ph%C3%BA,+%C4%90%E1%BB%93ng+Nai,+Vi%E1%BB%87t+Nam/@11.3881366,106.8255669,17z/data=!3m1!4b1!4m6!3m5!1s0x3174bcaeea80752f:0x90f2d4af4970423e!8m2!3d11.3881366!4d106.8255669!16s%2Fg%2F12vqky4jf?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",11.388117599528044,106.82568369999998
Trạm thu phí Tân Lập,Tân Lập,1020149679,Trạm thu phí Tân Lập,12.5,3290081450,Trạm thu phí Tân Lập,11.38815642549126,106.82561830415916,"https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+T%C3%A2n+L%E1%BA%ADp,+X%C3%A3+An+B%C3%ACnh,+H.Ph%C3%BA+Gi%C3%A1o,+T.B%C3%ACnh+D%C6%B0%C6%A1ng,+%C4%90T741,+%C4%90%E1%BB%93ng+Ph%C3%BA,+%C4%90%E1%BB%93ng+Nai,+Vi%E1%BB%87t+Nam/@11.3881366,106.8255669,17z/data=!3m1!4b1!4m6!3m5!1s0x3174bcaeea80752f:0x90f2d4af4970423e!8m2!3d11.3881366!4d106.8255669!16s%2Fg%2F12vqky4jf?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",11.388165699528047,106.8255043
Trạm thu phí Tư Nghĩa,Tư Nghĩa,6860315448,Trạm thu phí Tư Nghĩa,0.0,6860315448,Trạm thu phí Tư Nghĩa,15.063467799914788,108.8395454,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+T%C6%B0+Ngh%C4%A9a/data=!4m7!3m6!1s0x31685500638749d5:0x6128d340a90eed14!8m2!3d15.0633587!4d108.8391931!16s%2Fg%2F11vx4fnwwm!19sChIJ1UmHYwBVaDERFO0OqUDTKGE?authuser=0&hl=vi&rclk=1,15.063467799914788,108.83954539999999
Trạm thu phí Tư Nghĩa,Tư Nghĩa,6860315448,Trạm thu phí Tư Nghĩa,11.0,6860315447,Trạm thu phí Tư Nghĩa,15.063467799914788,108.8395454,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+T%C6%B0+Ngh%C4%A9a/data=!4m7!3m6!1s0x31685500638749d5:0x6128d340a90eed14!8m2!3d15.0633587!4d108.8391931!16s%2Fg%2F11vx4fnwwm!19sChIJ1UmHYwBVaDERFO0OqUDTKGE?authuser=0&hl=vi&rclk=1,15.063521799914794,108.8396307
Trạm thu phí Cầu Văn Lang,Văn Lang,6563222996,Trạm thu phí Cầu Văn Lang,0.0,6563222996,Trạm thu phí Cầu Văn Lang,21.285534900408383,105.4040101,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+V%C4%83n+Lang/data=!4m7!3m6!1s0x31348d76680dd1b1:0x7c8d79fa31cadab1!8m2!3d21.2855318!4d105.4040457!16s%2Fg%2F11gmcc9sjt!19sChIJsdENaHaNNDERsdrKMfp5jXw?authuser=0&hl=vi&rclk=1,21.285534900408386,105.4040101
Trạm thu phí Cầu Văn Lang,Văn Lang,6563222996,Trạm thu phí Cầu Văn Lang,10.5,11155182564,Trạm thu phí Cầu Văn Lang,21.285534900408383,105.4040101,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+V%C4%83n+Lang/data=!4m7!3m6!1s0x31348d76680dd1b1:0x7c8d79fa31cadab1!8m2!3d21.2855318!4d105.4040457!16s%2Fg%2F11gmcc9sjt!19sChIJsdENaHaNNDERsdrKMfp5jXw?authuser=0&hl=vi&rclk=1,21.285486200408386,105.4040964
Trạm thu phí Vĩnh Phú,Vĩnh Phú,1007900115,Trạm thu phí Vĩnh Phú,7.3,6859613337,Trạm Thu phí Vĩnh Phú,10.88681552674493,106.69970961752706,"https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+V%C4%A9nh+Ph%C3%BA,+32+%C4%90%E1%BA%A1i+l%E1%BB%99+B%C3%ACnh+D%C6%B0%C6%A1ng,+Khu+Ph%E1%BB%91,+L%C3%A1i+Thi%C3%AAu,+H%E1%BB%93+Ch%C3%AD+Minh,+Vi%E1%BB%87t+Nam/@10.886839,106.6996894,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d7dd570203ff:0x4ea22707fe549840!8m2!3d10.886868!4d106.6997385!16s%2Fg%2F11bvtgt33s?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",10.886816199490639,106.6997767
Trạm thu phí Vĩnh Phú,Vĩnh Phú,11921627309,Trạm thu phí Vĩnh Phú,239.6,11921627309,Trạm thu phí Vĩnh Phú,10.88681552674493,106.69970961752706,"https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+V%C4%A9nh+Ph%C3%BA,+32+%C4%90%E1%BA%A1i+l%E1%BB%99+B%C3%ACnh+D%C6%B0%C6%A1ng,+Khu+Ph%E1%BB%91,+L%C3%A1i+Thi%C3%AAu,+H%E1%BB%93+Ch%C3%AD+Minh,+Vi%E1%BB%87t+Nam/@10.886839,106.6996894,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d7dd570203ff:0x4ea22707fe549840!8m2!3d10.886868!4d106.6997385!16s%2Fg%2F11bvtgt33s?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",10.888731999490767,106.7007135
Trạm thu phí Xuân Mai - Hòa Bình,Xuân Mai Hòa Bình,12452756354,Trạm Thu Phí Lương Sơn,4.9,13892995819,Trạm Thu Phí Lương Sơn,20.87036550040176,105.513756,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Xu%C3%A2n+Mai+-+H%C3%B2a+B%C3%ACnh/data=!4m7!3m6!1s0x313445381aaa7d43:0x55caab985c2053a8!8m2!3d20.8703058!4d105.5135751!16s%2Fg%2F11vhcc0vy7!19sChIJQ32qGjhFNDERqFMgXJirylU?authuser=0&hl=vi&rclk=1,20.870353600401764,105.51380179999998
Trạm thu phí Cầu Yên Lệnh,Yên Lệnh,10198957829,Trạm thu phí Cầu Yên Lệnh,0.0,10198957829,Trạm thu phí Cầu Yên Lệnh,20.65895350039653,106.0490359,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+Y%C3%AAn+L%E1%BB%87nh/data=!4m7!3m6!1s0x3135c700037e47a5:0x32dc3f5499b24201!8m2!3d20.6589395!4d106.0489839!16s%2Fg%2F11x0pqc_4x!19sChIJpUd-AwDHNTERAUKymVQ_3DI?authuser=0&hl=vi&rclk=1,20.658953500396535,106.0490359
Trạm thu phí Cầu Yên Lệnh,Yên Lệnh,10198957829,Trạm thu phí Cầu Yên Lệnh,12.3,6611106749,Trạm thu phí Cầu Yên Lệnh,20.65895350039653,106.0490359,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+Y%C3%AAn+L%E1%BB%87nh/data=!4m7!3m6!1s0x3135c700037e47a5:0x32dc3f5499b24201!8m2!3d20.6589395!4d106.0489839!16s%2Fg%2F11x0pqc_4x!19sChIJpUd-AwDHNTERAUKymVQ_3DI?authuser=0&hl=vi&rclk=1,20.65884270039653,106.04903
Trạm thu phí Đông Hà,Đông Hà,3516472469,Trạm thu phí Đông Hà,0.0,3516472469,Trạm Thu Phí Đông Hà,16.785203600112425,107.1500252,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%C3%B4ng+H%C3%A0/data=!4m7!3m6!1s0x3140e4fdc035c6b7:0x135f715620cbe283!8m2!3d16.7850177!4d107.1498289!16s%2Fg%2F11c533czsz!19sChIJt8Y1wP3kQDERg-LLIFZxXxM?authuser=0&hl=vi&rclk=1,16.785203600112425,107.1500252
Trạm thu phí Đông Hà,Đông Hà,3516472469,Trạm thu phí Đông Hà,10.2,3516472470,Trạm Thu Phí Đông Hà,16.785203600112425,107.1500252,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%C3%B4ng+H%C3%A0/data=!4m7!3m6!1s0x3140e4fdc035c6b7:0x135f715620cbe283!8m2!3d16.7850177!4d107.1498289!16s%2Fg%2F11c533czsz!19sChIJt8Y1wP3kQDERg-LLIFZxXxM?authuser=0&hl=vi&rclk=1,16.785278300112438,107.1500815
Trạm thu phí Đông Hưng,Đông Hưng,10198933880,Trạm thu phí Đông Hưng,0.0,10198933880,Trạm Thu Phí Đông Hưng,20.558728600393625,106.3679126,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%C3%B4ng+H%C6%B0ng/data=!4m7!3m6!1s0x3135f1b207fca00d:0x428ce67d76d2a404!8m2!3d20.5588202!4d106.3680508!16s%2Fg%2F11jn_wbm53!19sChIJDaD8B7LxNTERBKTSdn3mjEI?authuser=0&hl=vi&rclk=1,20.558728600393625,106.3679126
Trạm thu phí Đông Hưng,Đông Hưng,10198933880,Trạm thu phí Đông Hưng,61.5,10198933877,Trạm Thu Phí Đông Hưng,20.558728600393625,106.3679126,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%C3%B4ng+H%C6%B0ng/data=!4m7!3m6!1s0x3135f1b207fca00d:0x428ce67d76d2a404!8m2!3d20.5588202!4d106.3680508!16s%2Fg%2F11jn_wbm53!19sChIJDaD8B7LxNTERBKTSdn3mjEI?authuser=0&hl=vi&rclk=1,20.558233900393613,106.3676487
Trạm Thu phí Số 2A - ĐT768,Đường 768,9301617876,Trạm Thu Phí Đường 768,0.0,9301617876,Trạm Thu Phí Đường 768,10.980256428744656,106.84771107495057,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+2A+-+%C4%90T768/data=!4m7!3m6!1s0x3174dc46d3da13fd:0x10bbcd18e0ce849f!8m2!3d10.980267!4d106.8478114!16s%2Fg%2F1tftz0z5!19sChIJ_RPa00bcdDERn4TO4BjNuxA?authuser=0&hl=vi&rclk=1,10.977092699496986,106.84924939999999
Trạm Thu phí Số 2A - ĐT768,Đường 768,9301617876,Trạm Thu Phí Đường 768,6.8,9290026136,Trạm Thu Phí Đường 768,10.980256428744656,106.84771107495057,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+2A+-+%C4%90T768/data=!4m7!3m6!1s0x3174dc46d3da13fd:0x10bbcd18e0ce849f!8m2!3d10.980267!4d106.8478114!16s%2Fg%2F1tftz0z5!19sChIJ_RPa00bcdDERn4TO4BjNuxA?authuser=0&hl=vi&rclk=1,10.976797699496965,106.84942749999999
Trạm thu phí quốc lộ 18 - Đại Yên,Đại Yên,12788166743,Trạm thu phí quốc lộ 18 - Đại Yên,0.0,12788166743,Trạm Thu Phí Đại Yên,20.986202800404104,106.9030714,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+qu%E1%BB%91c+l%E1%BB%99+18+-+%C4%90%E1%BA%A1i+Y%C3%AAn/data=!4m7!3m6!1s0x314a60050ad29099:0x76c2328f03f5f7f2!8m2!3d20.986069!4d106.9028201!16s%2Fg%2F11c56rdw99!19sChIJmZDSCgVgSjER8vf1A48ywnY?authuser=0&hl=vi&rclk=1,20.986202800404104,106.90307139999999
Trạm thu phí quốc lộ 18 - Đại Yên,Đại Yên,12788166743,Trạm thu phí quốc lộ 18 - Đại Yên,4.7,12788166742,Trạm Thu Phí Đại Yên,20.986202800404104,106.9030714,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+qu%E1%BB%91c+l%E1%BB%99+18+-+%C4%90%E1%BA%A1i+Y%C3%AAn/data=!4m7!3m6!1s0x314a60050ad29099:0x76c2328f03f5f7f2!8m2!3d20.986069!4d106.9028201!16s%2Fg%2F11c56rdw99!19sChIJmZDSCgVgSjER8vf1A48ywnY?authuser=0&hl=vi&rclk=1,20.986230800404105,106.9031059
Trạm thu phí quốc lộ 18 - Đại Yên,Đại Yên,12788166743,Trạm thu phí quốc lộ 18 - Đại Yên,9.7,10206196463,Trạm Thu Phí Đại Yên,20.986202800404104,106.9030714,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+qu%E1%BB%91c+l%E1%BB%99+18+-+%C4%90%E1%BA%A1i+Y%C3%AAn/data=!4m7!3m6!1s0x314a60050ad29099:0x76c2328f03f5f7f2!8m2!3d20.986069!4d106.9028201!16s%2Fg%2F11c56rdw99!19sChIJmZDSCgVgSjER8vf1A48ywnY?authuser=0&hl=vi&rclk=1,20.986260100404095,106.9031421
Trạm thu phí quốc lộ 18 - Đại Yên,Đại Yên,12788166743,Trạm thu phí quốc lộ 18 - Đại Yên,15.7,12788166736,Trạm Thu Phí Đại Yên,20.986202800404104,106.9030714,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+qu%E1%BB%91c+l%E1%BB%99+18+-+%C4%90%E1%BA%A1i+Y%C3%AAn/data=!4m7!3m6!1s0x314a60050ad29099:0x76c2328f03f5f7f2!8m2!3d20.986069!4d106.9028201!16s%2Fg%2F11c56rdw99!19sChIJmZDSCgVgSjER8vf1A48ywnY?authuser=0&hl=vi&rclk=1,20.9862956004041,106.90318589999998
Trạm thu phí quốc lộ 18 - Đại Yên,Đại Yên,12788166743,Trạm thu phí quốc lộ 18 - Đại Yên,20.9,12788166737,Trạm Thu Phí Đại Yên,20.986202800404104,106.9030714,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+qu%E1%BB%91c+l%E1%BB%99+18+-+%C4%90%E1%BA%A1i+Y%C3%AAn/data=!4m7!3m6!1s0x314a60050ad29099:0x76c2328f03f5f7f2!8m2!3d20.986069!4d106.9028201!16s%2Fg%2F11c56rdw99!19sChIJmZDSCgVgSjER8vf1A48ywnY?authuser=0&hl=vi&rclk=1,20.986326100404103,106.9032235
Trạm thu phí quốc lộ 18 - Đại Yên,Đại Yên,12788166743,Trạm thu phí quốc lộ 18 - Đại Yên,28.3,12788166738,Trạm Thu Phí Đại Yên,20.986202800404104,106.9030714,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+qu%E1%BB%91c+l%E1%BB%99+18+-+%C4%90%E1%BA%A1i+Y%C3%AAn/data=!4m7!3m6!1s0x314a60050ad29099:0x76c2328f03f5f7f2!8m2!3d20.986069!4d106.9028201!16s%2Fg%2F11c56rdw99!19sChIJmZDSCgVgSjER8vf1A48ywnY?authuser=0&hl=vi&rclk=1,20.986369700404104,106.90327729999998
Trạm thu phí quốc lộ 18 - Đại Yên,Đại Yên,12788166743,Trạm thu phí quốc lộ 18 - Đại Yên,33.9,12788166739,Trạm Thu Phí Đại Yên,20.986202800404104,106.9030714,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+qu%E1%BB%91c+l%E1%BB%99+18+-+%C4%90%E1%BA%A1i+Y%C3%AAn/data=!4m7!3m6!1s0x314a60050ad29099:0x76c2328f03f5f7f2!8m2!3d20.986069!4d106.9028201!16s%2Fg%2F11c56rdw99!19sChIJmZDSCgVgSjER8vf1A48ywnY?authuser=0&hl=vi&rclk=1,20.986402400404106,106.90331769999999
Trạm thu phí quốc lộ 18 - Đại Yên,Đại Yên,12788166743,Trạm thu phí quốc lộ 18 - Đại Yên,39.7,6347268130,Trạm Thu Phí Đại Yên,20.986202800404104,106.9030714,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+qu%E1%BB%91c+l%E1%BB%99+18+-+%C4%90%E1%BA%A1i+Y%C3%AAn/data=!4m7!3m6!1s0x314a60050ad29099:0x76c2328f03f5f7f2!8m2!3d20.986069!4d106.9028201!16s%2Fg%2F11c56rdw99!19sChIJmZDSCgVgSjER8vf1A48ywnY?authuser=0&hl=vi&rclk=1,20.986436900404108,106.9033602
Trạm thu phí quốc lộ 18 - Đại Yên,Đại Yên,12788166743,Trạm thu phí quốc lộ 18 - Đại Yên,45.1,12788166740,Trạm Thu Phí Đại Yên,20.986202800404104,106.9030714,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+qu%E1%BB%91c+l%E1%BB%99+18+-+%C4%90%E1%BA%A1i+Y%C3%AAn/data=!4m7!3m6!1s0x314a60050ad29099:0x76c2328f03f5f7f2!8m2!3d20.986069!4d106.9028201!16s%2Fg%2F11c56rdw99!19sChIJmZDSCgVgSjER8vf1A48ywnY?authuser=0&hl=vi&rclk=1,20.986468400404107,106.90339919999998
Trạm thu phí quốc lộ 18 - Đại Yên,Đại Yên,12788166743,Trạm thu phí quốc lộ 18 - Đại Yên,50.4,12788166741,Trạm Thu Phí Đại Yên,20.986202800404104,106.9030714,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+qu%E1%BB%91c+l%E1%BB%99+18+-+%C4%90%E1%BA%A1i+Y%C3%AAn/data=!4m7!3m6!1s0x314a60050ad29099:0x76c2328f03f5f7f2!8m2!3d20.986069!4d106.9028201!16s%2Fg%2F11c56rdw99!19sChIJmZDSCgVgSjER8vf1A48ywnY?authuser=0&hl=vi&rclk=1,20.986499900404098,106.903438
Trạm thu phí Đắk Song,Đắk Song,10826144165,Trạm thu phí Đắk Song,0.0,10826144165,Trạm Thu Phí Đắk Song,12.188447599597843,107.6377142,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%E1%BA%AFk+Song/data=!4m7!3m6!1s0x3173b50e4072701b:0x71e0ee2bb31561b0!8m2!3d12.1883894!4d107.6376395!16s%2Fg%2F11g9jdd5jv!19sChIJG3ByQA61czERsGEVsyvu4HE?authuser=0&hl=vi&rclk=1,12.188447599597845,107.6377142
Trạm thu phí Đắk Song,Đắk Song,10826144165,Trạm thu phí Đắk Song,25.6,10826144162,Trạm Thu Phí Đắk Song,12.188447599597843,107.6377142,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%E1%BA%AFk+Song/data=!4m7!3m6!1s0x3173b50e4072701b:0x71e0ee2bb31561b0!8m2!3d12.1883894!4d107.6376395!16s%2Fg%2F11g9jdd5jv!19sChIJG3ByQA61czERsGEVsyvu4HE?authuser=0&hl=vi&rclk=1,12.18830929959783,107.6375256
Trạm thu phí Định An,Định An,1403291202,Trạm thu phí Định An,0.0,1403291202,Trạm Thu Phí Định An,11.859633899567774,108.4578695,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%E1%BB%8Bnh+An/data=!4m7!3m6!1s0x3171152517aff5fb:0x3e3680188227dae6!8m2!3d11.859578!4d108.4578873!16s%2Fg%2F11h4tp2lx8!19sChIJ-_WvFyUVcTER5tonghiANj4?authuser=0&hl=vi&rclk=1,11.859633899567774,108.4578695
Trạm thu phí Định An,Định An,1403291202,Trạm thu phí Định An,15.5,1403291172,Trạm Thu Phí Định An,11.859633899567774,108.4578695,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%E1%BB%8Bnh+An/data=!4m7!3m6!1s0x3171152517aff5fb:0x3e3680188227dae6!8m2!3d11.859578!4d108.4578873!16s%2Fg%2F11h4tp2lx8!19sChIJ-_WvFyUVcTER5tonghiANj4?authuser=0&hl=vi&rclk=1,11.859588099567771,108.4580042
Trạm thu phí Định An,Định An,1403291202,Trạm thu phí Định An,17.6,1403291272,Trạm Thu Phí Định An,11.859633899567774,108.4578695,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%E1%BB%8Bnh+An/data=!4m7!3m6!1s0x3171152517aff5fb:0x3e3680188227dae6!8m2!3d11.859578!4d108.4578873!16s%2Fg%2F11h4tp2lx8!19sChIJ-_WvFyUVcTER5tonghiANj4?authuser=0&hl=vi&rclk=1,11.859676699567775,108.4577136
Trạm thu phí Định An,Định An,1403291202,Trạm thu phí Định An,36.3,1403291300,Trạm Thu Phí Định An,11.859633899567774,108.4578695,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%E1%BB%8Bnh+An/data=!4m7!3m6!1s0x3171152517aff5fb:0x3e3680188227dae6!8m2!3d11.859578!4d108.4578873!16s%2Fg%2F11h4tp2lx8!19sChIJ-_WvFyUVcTER5tonghiANj4?authuser=0&hl=vi&rclk=1,11.859722599567782,108.4575487
Trạm thu phí Đức Hoà,Đức Hòa,10196742008,Trạm thu phí Đức Hoà,0.0,10196742008,Trạm Thu Phí Đức Hòa,10.777566299483194,106.4394739,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%E1%BB%A9c+Ho%C3%A0/data=!4m7!3m6!1s0x310ad1c84f4b2801:0x3eff6385689e3e84!8m2!3d10.7775302!4d106.4394929!16s%2Fg%2F11f76_4lfv!19sChIJAShLT8jRCjERhD6eaIVj_z4?authuser=0&hl=vi&rclk=1,10.777566299483194,106.43947390000001
Trạm thu phí Đức Hoà,Đức Hòa,10196742008,Trạm thu phí Đức Hoà,11.5,10198817951,Trạm Thu Phí Đức Hòa,10.777566299483194,106.4394739,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%E1%BB%A9c+Ho%C3%A0/data=!4m7!3m6!1s0x310ad1c84f4b2801:0x3eff6385689e3e84!8m2!3d10.7775302!4d106.4394929!16s%2Fg%2F11f76_4lfv!19sChIJAShLT8jRCjERhD6eaIVj_z4?authuser=0&hl=vi&rclk=1,10.77754869948319,106.43957729999998
Trạm thu phí Bù Nho,Trạm Bù Nho,10898426413,Trạm thu phí Bù Nho,5.0,10898426414,Trạm thu phí Bù Nho,11.727515863906032,106.87504140773216,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+B%C3%B9+Nho/@11.7275712,106.8751126,17z/data=!3m1!4b1!4m6!3m5!1s0x31735d0004067931:0x7902a27e6cbe0b27!8m2!3d11.7275712!4d106.8751126!16s%2Fg%2F11x0r07bk1?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",11.7274809,106.8750080